Latitude,Longitude,Altitude (m)
-51.512806,140.13565,8655.497
-51.53017,140.1461,8653.911
-51.54918,140.14015,8654.029
-51.566353,140.14815,8654.982
-51.585617,140.13123,8654.984
-51.603428,140.1413,8655.333
-51.622112,140.1455,8654.852
-51.630047,140.24179,8663.079
-51.67163,140.01865,8647.198
-51.676235,140.1501,8659.346
-51.696056,140.14674,8656.584
-51.707447,140.21954,8662.498
-51.747314,139.99832,8641.339
-51.73006,140.29071,8666.68
-51.76802,140.07503,8647.8
-51.786068,140.06245,8648.003
-51.80901,140.0203,8646.202
-51.796825,140.29378,8668.338
-51.841953,140.02878,8648.504
-51.860653,140.00577,8644.679
-51.87982,139.98537,8641.655
-51.89683,139.97516,8640.627
-51.916866,139.93648,8637.478
-51.92904,139.98885,8642.277
-51.954544,139.9115,8639.265
-51.972965,139.89264,8638.351
-51.972652,140.05145,8650.179
-52.01057,139.85225,8633.094
-52.029083,139.8227,8629.505
-52.037136,139.89383,8636.096
-52.067783,139.77908,8627.929
-52.087627,139.7592,8628.016
-52.10116,139.7413,8644.568
-52.11982,139.70332,8666.257
-52.137775,139.638,8683.144
-52.155563,139.60197,8709.226
-52.174896,139.54932,8729.017
-52.192955,139.50017,8752.252
-52.2119,139.45166,8775.021
-52.230736,139.40305,8797.104
-52.2504,139.35953,8822.089
-52.269455,139.31425,8843.413
-52.288692,139.27309,8866.306
-52.308025,139.22772,8885.885
-52.343296,139.0321,8876.65
-52.35219,139.12955,8883.411
-52.367416,139.18622,8895.005
-52.386703,139.15248,8904.291
-52.404392,139.1041,8919.033
-52.422535,139.06381,8935.975
-52.441223,139.01746,8951.872
-52.45993,138.99115,8969.469
-52.479515,138.94487,8984.074
-52.498524,138.90137,8999.252
-52.517033,138.87384,9018.831
-52.536583,138.83444,9036.284
-52.555397,138.78828,9053.784
-52.574554,138.74083,9071.241
-52.59398,138.70898,9092.473
-52.613365,138.67058,9110.852
-52.6327,138.62726,9131.1045
-52.65175,138.5783,9137.0205
-52.671146,138.56133,9145.617
-52.691116,138.54204,9139.361
-52.712868,138.51108,9138.871
-52.72954,138.51631,9144.48
-52.749233,138.47797,9146.061
-52.751503,138.60667,9161.41
-52.787266,138.41864,9147.623
-52.80007,138.4596,9152.069
-52.825108,138.38025,9140.8125
-52.842575,138.38838,9141.36
-52.863705,138.35054,9138.784
-52.886375,138.28578,9136.021
-52.90018,138.31389,9143.019
-52.91996,138.27489,9141.669
-52.941734,138.2314,9137.578
-52.960033,138.23616,9132.8955
-52.977497,138.22574,9126.292
-53.002502,138.16255,9126.413
-53.015568,138.17673,9130.054
-53.01079,138.37845,9150.5205
-53.052975,138.12274,9129.786
-53.07296,138.09729,9127.749
-53.091053,138.08995,9129.365
-53.110786,138.06274,9124.143
-53.127956,138.06596,9122.84
-53.148945,138.03622,9118.756
-53.16805,138.01064,9112.833
-53.166275,138.20647,9130.053
-53.20692,137.98076,9111.978
-53.22747,137.9595,9110.849
-53.24657,137.94135,9110.337
-53.26574,137.92177,9107.127
-53.28492,137.90195,9106.533
-53.30355,137.87187,9107.65
-53.321903,137.8426,9108.247
-53.340775,137.822,9109.267
-53.359795,137.79716,9109.206
-53.37859,137.77274,9107.616
-53.39764,137.75171,9110.592
-53.416378,137.72086,9106.32
-53.435226,137.70705,9105.137
-53.439835,137.84164,9117.136
-53.472805,137.66283,9104.934
-53.490856,137.6476,9102.554
-53.515816,137.56389,9094.6875
-53.529057,137.59953,9099.502
-53.536808,137.68982,9111.676
-53.56556,137.55292,9100.747
-53.576992,137.613,9106.292
-53.60307,137.51187,9097.849
-53.602394,137.69604,9114.452
-53.639347,137.47104,9091.702
-53.656868,137.45427,9092.546
-53.67323,137.42642,9090.415
-53.6901,137.39787,9088.991
-53.706635,137.37727,9084.952
-53.719463,137.39848,9087.351
-53.740246,137.32649,9078.513
-53.757812,137.29721,9078.116
-53.7727,137.28185,9077.03
-53.78722,137.2806,9077.875
-53.80603,137.23245,9076.71
-53.823067,137.19688,9074.482
-53.834343,137.23178,9079.722
-53.855797,137.15414,9074.292
-53.872887,137.12413,9071.72
-53.88887,137.11624,9072.495
-53.904533,137.09685,9070.765
-53.921978,137.06136,9070.065
-53.939064,137.03113,9065.776
-53.94462,137.13036,9074.456
-53.972397,136.98448,9063.44
-53.988785,136.95815,9062.851
-53.9802,137.21634,9086.156
-54.02192,136.91832,9063.745
-54.02565,137.03305,9075.06
-54.054455,136.85858,9060.664
-54.07148,136.8318,9058.432
-54.081146,136.88011,9065.5625
-54.1043,136.77277,9059.33
-54.121853,136.73087,9060.168
-54.14541,136.62744,9052.706
-54.15396,136.68742,9056.211
-54.15356,136.84773,9071.733
-54.186897,136.64758,9056.511
-54.203148,136.62614,9055.357
-54.220215,136.59607,9053.586
-54.22213,136.74307,9067.072
-54.25296,136.55559,9051.081
-54.269417,136.53227,9050.999
-54.28534,136.50746,9048.919
-54.30968,136.39246,9040.673
-54.318317,136.4551,9050.108
-54.334232,136.4306,9049.413
-54.342457,136.49712,9056.077
-54.36908,136.35355,9045.309
-54.38375,136.3527,9047.773
-54.382446,136.53241,9065.055
-54.414207,136.30711,9044.403
-54.430412,136.29965,9047.134
-54.447052,136.27043,9048.011
-54.46285,136.23198,9045.612
-54.479065,136.20862,9045.355
-54.49575,136.18073,9045.361
-54.51192,136.14891,9044.058
-54.528282,136.12398,9042.861
-54.544956,136.10152,9041.612
-54.56128,136.06879,9039.663
-54.577286,136.03554,9037.707
-54.57753,136.22604,9056.334
-54.610287,135.99234,9036.341
-54.62639,135.97362,9037.314
-54.6429,135.94327,9036.884
-54.65372,135.97955,9042.32
-54.689663,135.69753,9019.083
-54.690327,135.86604,9037.792
-54.707397,135.82927,9035.325
-54.718,135.87334,9040.216
-54.741383,135.77101,9033.639
-54.756294,135.75903,9034.926
-54.772133,135.7308,9031.46
-54.783802,135.76709,9036.598
-54.80542,135.67902,9033.148
-54.821053,135.65408,9033.476
-54.836212,135.63132,9031.033
-54.852966,135.60565,9030.346
-54.869507,135.5751,9027.286
-54.883465,135.57455,9027.559
-54.90095,135.52888,9022.017
-54.917725,135.49884,9021.432
-54.933308,135.47531,9022.734
-54.948833,135.43867,9016.739
-54.964016,135.4445,9018.655
-54.981544,135.40758,9016.662
-54.982594,135.55783,9033.361
-55.013313,135.34184,9016.551
-55.03108,135.29617,9016.646
-55.0437,135.30478,9020.515
-55.068897,135.15202,9010.715
-55.076973,135.23193,9020.132
-55.080082,135.36482,9034.447
-55.109406,135.16988,9019.927
-55.110588,135.35057,9039.269
-55.142323,135.12215,9022.164
-55.158073,135.09525,9021.513
-55.17445,135.0659,9021.723
-55.18309,135.12267,9029.264
-55.21118,134.9347,9015.161
-55.222736,134.98584,9024.395
-55.222878,135.16647,9042.396
-55.254734,134.92554,9021.27
-55.273434,134.87686,9018.938
-55.287663,134.88562,9019.307
-55.304256,134.85593,9016.536
-55.307373,135.00038,9030.467
-55.33553,134.79756,9016.124
-55.352127,134.7733,9013.566
-55.368984,134.74855,9010.822
-55.387653,134.7004,9008.472
-55.400955,134.70029,9011.648
-55.41668,134.66492,9011.724
-55.433258,134.6358,9012.947
-55.449886,134.59354,9013.621
-55.46525,134.57486,9011.562
-55.472534,134.6862,9022.824
-55.498108,134.52661,9011.106
-55.51401,134.48589,9008.535
-55.530205,134.46004,9011.227
-55.549164,134.37778,9005.684
-55.562016,134.40057,9010.908
-55.584106,134.28302,9003.501
-55.59513,134.3328,9011.682
-55.602947,134.41011,9022.406
-55.625683,134.28322,9013.797
-55.642757,134.25818,9013.707
-55.665276,134.14363,9004.801
-55.675446,134.20535,9012.093
-55.691113,134.18282,9010.928
-55.707737,134.14696,9007.995
-55.722485,134.14316,9009.977
-55.739243,134.09874,9005.391
-55.756096,134.06836,9006.497
-55.77101,134.03815,9007.11
-55.794823,133.88545,8996.609
-55.802326,133.98102,9006.565
-55.823105,133.89107,9002.925
-55.83467,133.92738,9005.889
-55.846687,133.95705,9010.557
-55.86712,133.86067,9002.511
-55.882423,133.85005,9001.498
-55.893356,133.91002,9008.542
-55.91357,133.80914,9000.124
-55.92917,133.77014,9000.738
-55.94509,133.73935,9002.687
-55.960903,133.7034,9000.51
-55.976757,133.67542,8998.383
-55.988346,133.75232,9007.242
-56.010162,133.61948,8998.323
-56.025604,133.60893,9003.001
-56.040615,133.5876,9001.44
-56.05668,133.54712,9001.496
-56.080322,133.38307,8992.353
-56.087833,133.48401,9003.229
-56.104057,133.45885,9001.164
-56.128872,133.3038,8988.885
-56.1361,133.40598,8999.903
-56.149242,133.414,9004.725
-56.16037,133.45792,9011.795
-56.183266,133.31313,9000.378
-56.201828,133.25847,8997.557
-56.215473,133.26447,9000.362
-56.231457,133.23502,8998.525
-56.24696,133.20457,8998.077
-56.264393,133.1534,8998.009
-56.27875,133.14189,8996.278
-56.29533,133.11137,8992.447
-56.31098,133.0866,8990.359
-56.326664,133.05562,8985.796
-56.342876,133.03107,8983.859
-56.358673,133.00644,8982.338
-56.37735,132.9421,8978.93
-56.39077,132.94928,8979.187
-56.406815,132.92407,8980.403
-56.422657,132.88686,8980.567
-56.441254,132.80542,8978.372
-56.453625,132.83064,8982.91
-56.472015,132.7629,8981.333
-56.485214,132.77289,8983.833
-56.502125,132.72841,8983.52
-56.505505,132.89459,9000.0205
-56.53226,132.68062,8985.619
-56.54837,132.64952,8983.085
-56.554173,132.79686,8997.727
-56.58039,132.5947,8980.908
-56.596813,132.57207,8980.565
-56.61339,132.51517,8979.24
-56.626938,132.49857,8980.314
-56.63367,132.63925,8993.665
-56.658405,132.44455,8980.844
-56.681538,132.27115,8968.25
-56.691483,132.35289,8978.504
-56.71031,132.26875,8972.066
-56.721634,132.31749,8978.49
-56.737164,132.28629,8976.543
-56.75256,132.2604,8975.421
-56.772495,132.17358,8972.371
-56.784267,132.1967,8980.306
-56.799213,132.1619,8987.314
-56.808994,132.21785,8998.155
-56.830143,132.09163,8991.056
-56.84486,132.09128,8994.135
-56.86239,132.03493,8991.428
-56.877552,132.00404,8992.11
-56.89907,131.85727,8982.336
-56.90794,131.94235,8990.097
-56.92284,131.93002,8993.116
-56.945652,131.76703,8981.761
-56.95512,131.84938,8990.395
-56.97011,131.84389,8994.077
-56.986355,131.78616,8991.338
-56.991814,131.93547,9007.568
-57.01719,131.7278,8989.182
-57.03483,131.67542,8987.207
-57.04833,131.67848,8990.031
-57.062508,131.6355,8987.087
-57.079285,131.59871,8984.308
-57.094334,131.56706,8980.753
-57.11683,131.39966,8967.958
-57.126236,131.51549,8980.558
-57.141697,131.49881,8982.79
-57.151283,131.58452,8994.241
-57.172634,131.42476,8983.668
-57.194386,131.2596,8971.818
-57.204285,131.34962,8983.707
-57.218155,131.32971,8985.973
-57.233143,131.3008,8985.332
-57.248936,131.26123,8985.57
-57.264114,131.2288,8986.255
-57.27967,131.19939,8982.728
-57.287304,131.34207,8997.121
-57.311085,131.14745,8981.668
-57.325607,131.10829,8976.653
-57.339508,131.10538,8982.755
-57.348343,131.17194,8995.259
-57.367542,131.01129,8981.911
-57.380653,130.9999,8984.083
-57.394554,130.9537,8981.502
-57.40736,130.91576,8979.647
-57.420155,130.88805,8979.003
-57.43367,130.84662,8978.099
-57.439003,130.97385,8991.884
-57.459896,130.78226,8976.766
-57.472633,130.76245,8976.246
-57.486378,130.71198,8975.537
-57.497986,130.70451,8979.06
-57.512287,130.63777,8975.747
-57.52701,130.55011,8970.827
-57.538353,130.57678,8977.423
-57.551437,130.53831,8978.06
-57.56664,130.45874,8974.989
-57.577682,130.46582,8980.735
-57.589558,130.44156,8981.24
-57.603897,130.39404,8979.898
-57.617588,130.36147,8977.512
-57.630768,130.33337,8975.443
-57.644615,130.29274,8975.125
-57.656353,130.2696,8975.462
-57.669643,130.2306,8978.258
-57.682842,130.18254,8976.084
-57.6968,130.1312,8975.505
-57.709164,130.11984,8977.604
-57.719723,130.12425,8981.854
-57.734768,130.049,8977.296
-57.74824,130.01767,8976.788
-57.761036,129.98215,8971.944
-57.7752,129.95825,8969.149
-57.781937,130.06819,8981.133
-57.801434,129.88881,8969.613
-57.812733,129.87022,8977.992
-57.826588,129.80534,8977.565
-57.839684,129.7555,8977.9795
-57.85248,129.74174,8981.969
-57.865334,129.71356,8982.395
-57.878395,129.6671,8979.25
-57.892296,129.6351,8978.108
-57.90534,129.60358,8974.681
-57.91777,129.59596,8975.398
-57.931293,129.53935,8974.679
-57.937954,129.6301,8986.415
-57.956757,129.45657,8976.692
-57.969723,129.42479,8975.322
-57.98572,129.3334,8971.032
-57.99613,129.3568,8979.176
-58.010242,129.2654,8975.774
-58.021507,129.27014,8981.929
-58.03384,129.25142,8984.046
-58.046963,129.20436,8980.907
-58.06091,129.17145,8979.059
-58.07358,129.1459,8979.277
-58.08677,129.10608,8978.148
-58.09923,129.06996,8977.753
-58.11165,129.03384,8976.859
-58.128395,128.90349,8967.624
-58.137836,128.96906,8976.281
-58.15078,128.93019,8974.464
-58.163055,128.89565,8970.327
-58.173843,128.90782,8975.385
-58.188587,128.82138,8972.371
-58.201294,128.78651,8974.111
-58.213524,128.74179,8972.001
-58.22667,128.70518,8971.319
-58.236847,128.73956,8977.682
-58.252647,128.64023,8972.932
-58.26361,128.64352,8978.031
-58.27595,128.59988,8978.06
-58.28889,128.56015,8976.22
-58.30358,128.49641,8974.239
-58.31717,128.43138,8971.621
-58.33131,128.43573,8975.202
-58.340523,128.39066,8973.653
-58.35299,128.35133,8970.774
-58.365982,128.32053,8970.692
-58.378887,128.28403,8971.331
-58.391197,128.24477,8972.013
-58.403625,128.20581,8973.078
-58.416306,128.1691,8974.822
-58.428974,128.13345,8974.563
-58.441563,128.09775,8974.192
-58.444717,128.26485,8993.485
-58.467068,128.02524,8974.876
-58.479465,127.987724,8976.025
-58.491802,127.94768,8975.484
-58.504265,127.91833,8977.089
-58.51031,128.04898,8991.279
-58.52981,127.84348,8977.643
-58.53957,127.87943,8985.074
-58.554924,127.76542,8978.769
-58.56707,127.728035,8976.6
-58.57632,127.80681,8986.469
-58.591625,127.694305,8980.679
-58.604965,127.61357,8976.81
-58.617344,127.573875,8977.431
-58.63022,127.54341,8977.537
-58.63985,127.60692,8986.606
-58.655384,127.46809,8977.955
-58.670353,127.326744,8969.04
-58.679787,127.39041,8978.552
-58.689247,127.447296,8987.053
-58.70492,127.31527,8980.971
-58.716938,127.27679,8979.992
-58.729713,127.23827,8978.251
-58.741062,127.23159,8981.976
-58.753864,127.16777,8981.372
-58.767445,127.06438,8976.016
-58.776527,127.092285,8979.592
-58.78831,127.0531,8977.301
-58.79966,127.02205,8977.456
-58.81229,126.9234,8972.227
-58.821293,126.93563,8974.932
-58.83291,126.89952,8972.85
-58.84362,126.88049,8975.186
-58.855263,126.82631,8975.189
-58.867542,126.72668,8972.181
-58.87638,126.763374,8978.97
-58.88804,126.704704,8976.734
-58.896378,126.74656,8985.874
-58.9098,126.62876,8980.538
-58.920902,126.58269,8983.043
-58.929768,126.61425,8990.745
-58.94234,126.50561,8983.435
-58.95321,126.494415,8986.664
-58.964848,126.426865,8984.393
-58.97593,126.40124,8986.132
-58.986984,126.350075,8984.511
-58.997807,126.32923,8986.759
-59.00874,126.27513,8985.514
-59.019627,126.26247,8987.822
-59.031376,126.19985,8986.285
-59.03999,126.24323,8993.644
-59.052475,126.11638,8985.315
-59.06338,126.07718,8984.522
-59.07327,126.083015,8989.227
-59.085556,126.00182,8986.235
-59.098476,125.852394,8976.236
-59.106262,125.944664,8988.46
-59.118164,125.88692,8988.162
-59.12882,125.84536,8985.897
-59.139538,125.811035,8988.332
-59.150402,125.76081,8986.072
-59.161224,125.73152,8984.639
-59.17456,125.59092,8974.993
-59.182686,125.65503,8987.232
-59.193214,125.60389,8987.228
-59.20391,125.56397,8986.339
-59.21515,125.53623,8985.012
-59.226147,125.51655,8985.644
-59.236897,125.4571,8983.121
-59.247353,125.420006,8982.218
-59.25563,125.47721,8991.845
-59.267975,125.33623,8983.423
-59.279415,125.29525,8983.916
-59.28846,125.29745,8989.911
-59.29981,125.2446,8990.916
-59.310707,125.16938,8987.875
-59.321445,125.1315,8987.654
-59.332798,125.073296,8986.725
-59.343407,125.05377,8987.238
-59.353592,125.03238,8988.789
-59.36426,124.97463,8985.416
-59.37513,124.93681,8985.844
-59.385822,124.87891,8984.595
-59.39623,124.85517,8987.444
-59.406807,124.81714,8989.784
-59.41666,124.76494,8986.735
-59.426895,124.74163,8986.826
-59.43826,124.69187,8987.097
-59.44832,124.642715,8986.837
-59.458427,124.60937,8987.723
-59.469128,124.564316,8986.916
-59.4801,124.52757,8986.741
-59.48912,124.564415,8994.272
-59.500828,124.47106,8990.547
-59.5115,124.40852,8989.916
-59.519493,124.53338,9004.984
-59.532486,124.32745,8990.49
-59.54031,124.50849,9013.396
-59.55127,124.24745,8995.346
-59.562767,124.20448,8994.379
-59.58477,124.20593,8997.321
-59.5827,124.126976,8992.099
-59.594555,124.08985,8992.162
-59.605556,124.051605,8993.948
-59.61523,124.0201,8994.547
-59.625607,123.964806,8994.275
-59.635586,123.9345,8997.342
-59.645893,123.881096,8996.064
-59.656746,123.817,8995.204
-59.667255,123.72812,8990.592
-59.676334,123.75848,8998.154
-59.68678,123.71501,8997.744
-59.697334,123.67115,8995.746
-59.70706,123.68409,9001.17
-59.720562,123.430176,8982.818
-59.72743,123.588036,9002.636
-59.737755,123.505135,9001.08
-59.747723,123.472984,9001.447
-59.757908,123.4236,9000.804
-59.76861,123.383865,8998.77
-59.77837,123.40618,9004.811
-59.7892,123.29767,8998.226
-59.79893,123.25943,8997.61
-59.80893,123.23445,9000.509
-59.819,123.18147,8998.812
-59.82918,123.135056,8998.273
-59.83799,123.25542,9014.096
-59.84923,123.05161,9000.607
-59.859306,123.027435,9003.463
-59.869446,122.96635,9000.772
-59.879475,122.930405,9001.624
-59.889767,122.897446,9002.157
-59.89958,122.84666,9003.45
-59.910122,122.733475,8997.998
-59.919857,122.76448,9001.546
-59.93009,122.72426,9000.897
-59.940243,122.68159,8999.394
-59.94976,122.64208,8997.673
-59.95985,122.60402,8997.397
-59.969585,122.55408,8995.649
-59.977806,122.668724,9010.431
-59.98903,122.46949,8996.787
-59.99876,122.520775,9006.88
-60.00897,122.387886,9000.235
-60.018917,122.342316,9001.215
-60.028606,122.30009,9002.941
-60.03759,122.39779,9016.738
-60.048096,122.21734,9004.406
-60.05833,122.13878,9001.784
-60.067436,122.1366,9004.8
-60.07801,122.09742,9004.683
-60.087788,122.05297,9007.212
-60.096134,122.05841,9014.934
-60.106163,121.9641,9011.154
-60.115303,122.02572,9020.732
-60.125717,121.88704,9012.597
-60.134983,121.83536,9012.146
-60.144894,121.811905,9013.571
-60.154613,121.754005,9010.494
-60.1642,121.71089,9009.689
-60.174023,121.66476,9009.063
-60.183514,121.62984,9009.249
-60.19354,121.59328,9011.531
-60.202774,121.53673,9011.995
-60.212227,121.48067,9010.94
-60.221626,121.460396,9012.317
-60.23188,121.41998,9011.231
-60.241093,121.37579,9009.867
-60.2503,121.3591,9013.555
-60.25969,121.28642,9011.089
-60.268993,121.244865,9010.327
-60.279495,121.126175,9002.961
-60.28834,121.16266,9007.651
-60.29851,121.12157,9007.521
-60.307823,121.08501,9009.323
-60.31658,121.044624,9010.177
-60.326134,120.998146,9010.153
-60.3355,120.961205,9011.37
-60.345184,120.913635,9011.777
-60.353775,120.86923,9011.454
-60.363274,120.82684,9012.423
-60.372654,120.77835,9011.058
-60.382427,120.744736,9012.009
-60.39164,120.69119,9014.054
-60.399868,120.65167,9013.89
-60.409256,120.62647,9016.1
-60.41921,120.57662,9014.698
-60.42882,120.47009,9009.125
-60.437145,120.48841,9012.83
-60.446617,120.44195,9011.7
-60.45575,120.40251,9011.038
-60.46571,120.27643,9002.998
-60.474144,120.33602,9014.826
-60.48307,120.2826,9013.641
-60.49238,120.20505,9010.228
-60.50187,120.19407,9015.157
-60.510143,120.14353,9015.267
-60.51933,120.07251,9012.9
-60.528145,120.05363,9016.921
-60.536846,120.07076,9024.185
-60.545853,119.95703,9017.699
-60.554905,119.92256,9018.674
-60.563263,120.00648,9031.992
-60.57297,119.83651,9021.448
-60.58148,119.786865,9019.443
-60.59036,119.743095,9018.885
-60.59944,119.69752,9019.244
-60.608685,119.660095,9019.365
-60.618076,119.63649,9020.354
-60.6272,119.58105,9018.599
-60.636353,119.54082,9020.054
-60.645462,119.49545,9021.64
-60.653698,119.513535,9028.822
-60.6631,119.419685,9026.046
-60.671875,119.37289,9027.056
-60.68029,119.4164,9035.976
-60.688942,119.283485,9026.483
-60.698277,119.24212,9024.871
-60.70747,119.19738,9023.527
-60.715866,119.156685,9022.62
-60.724594,119.115875,9022.863
-60.733513,119.06904,9023.943
-60.74147,119.14571,9036.068
-60.750874,118.977875,9025.232
-60.75848,118.92945,9026.001
-60.767647,118.88907,9027.488
-60.776726,118.71643,9017.418
-60.785385,118.80317,9030.967
-60.793762,118.76182,9030.624
-60.80318,118.731575,9032.466
-60.811855,118.676216,9031.14
-60.819042,118.832985,9052.479
-60.82909,118.58585,9034.264
-60.836304,118.53748,9032.205
-60.846287,118.55018,9039.634
-60.854828,118.46009,9037.051
-60.863346,118.41113,9035.397
-60.872295,118.38362,9037.714
-60.881527,118.3307,9034.054
-60.890823,118.289314,9033.704
-60.899902,118.24181,9034.008
-60.90886,118.20463,9035.699
-60.917694,118.1191,9032.229
-60.926453,118.11736,9036.361
-60.935013,118.1495,9044.67
-60.943962,118.02649,9036.848
-60.95409,118.13171,9051.307
-60.961853,117.93925,9036.155
-60.970825,117.89996,9036.1875
-60.98005,117.860664,9035.536
-60.989033,117.82065,9034.041
-60.998005,117.78101,9031.646
-61.006847,117.79948,9040.178
-61.015133,117.689835,9031.845
-61.024014,117.65316,9030.963
-61.033237,117.61044,9028.075
-61.042336,117.64236,9037.707
-61.04923,117.51476,9032.726
-61.057217,117.45085,9033.429
-61.06632,117.42686,9038.689
-61.074787,117.37557,9040.431
-61.08343,117.33481,9043.877
-61.091507,117.27092,9046.933
-61.100086,117.27724,9054.245
-61.108814,117.20355,9052.174
-61.1171,117.155685,9052.933
-61.12619,117.18997,9061.74
-61.133156,117.05791,9053.394
-61.14216,117.0324,9054.848
-61.150757,116.973785,9053.39
-61.159218,116.94107,9054.912
-61.16745,116.885925,9053.233
-61.176502,116.84107,9051.089
-61.185043,116.801445,9050.008
-61.193813,116.81623,9057.693
-61.201157,116.70534,9053.939
-61.208134,116.654564,9053.446
-61.217426,116.618004,9056.888
-61.22598,116.59887,9063.276
-61.234077,116.521675,9058.478
-61.24204,116.48021,9060.285
-61.251106,116.439835,9062.336
-61.259266,116.3906,9058.982
-61.26708,116.348755,9061.505
-61.275322,116.26606,9059.86
-61.282738,116.25204,9064.562
-61.2907,116.24209,9068.757
-61.299168,116.16148,9067.304
-61.30737,116.115486,9067.219
-61.3158,116.07269,9068.354
-61.323772,116.018486,9071.24
-61.331425,115.977036,9072.673
-61.33913,115.93121,9072.975
-61.346714,115.87869,9070.901
-61.35364,115.72075,9061.471
-61.36303,115.79267,9073.024
-61.371666,115.68291,9067.56
-61.379745,115.70237,9075.206
-61.386585,115.583954,9071.154
-61.39514,115.6179,9082.367
-61.403484,115.56556,9085.644
-61.411564,115.53217,9084.711
-61.41917,115.48725,9087.968
-61.425568,115.54749,9100.416
-61.434452,115.395,9091.673
-61.441875,115.342964,9089.174
-61.44987,115.30026,9088.369
-61.45815,115.26213,9090.611
-61.46547,115.20774,9089.274
-61.472645,115.17548,9092.082
-61.48014,115.11265,9091.3125
-61.487988,115.0696,9092.941
-61.495533,115.01953,9095.831
-61.50323,114.98915,9099.898
-61.511253,114.932556,9098.471
-61.518883,114.88855,9096.428
-61.527313,114.847336,9093.34
-61.535194,114.77487,9090.694
-61.542908,114.76093,9093.556
-61.54959,114.709274,9092.544
-61.55739,114.72178,9099.257
-61.565125,114.61825,9094.294
-61.572052,114.57679,9095.095
-61.58007,114.52581,9094.631
-61.588097,114.48565,9093.126
-61.59576,114.44567,9090.141
-61.605186,114.54855,9105.545
-61.61029,114.351845,9091.771
-61.6173,114.31898,9093.5
-61.62505,114.26432,9093.324
-61.632523,114.19724,9095.726
-61.640163,114.17132,9098.158
-61.647316,114.12918,9097.085
-61.655235,114.08516,9096.093
-61.66298,114.04363,9094.599
-61.670197,113.99739,9092.784
-61.677925,113.94965,9092.216
-61.685535,113.910225,9093.759
-61.692642,113.87572,9095.753
-61.70027,113.82574,9095.653
-61.70756,113.77585,9095.269
-61.715454,113.73415,9093.592
-61.722992,113.69257,9089.7705
-61.729996,113.64889,9088.16
-61.73753,113.605774,9088.481
-61.745728,113.62434,9097.251
-61.751022,113.50851,9092.112
-61.760384,113.54147,9101.933
-61.765293,113.414894,9097.376
-61.77112,113.33937,9098.243
-61.778694,113.30262,9103.897
-61.78537,113.26862,9105.079
-61.793076,113.22623,9105.336
-61.800377,113.17017,9106.628
-61.807426,113.13569,9105.806
-61.814533,113.090645,9104.054
-61.82178,113.05588,9105.207
-61.828583,112.99893,9101.956
-61.836147,112.958405,9099.207
-61.84347,112.913574,9097.891
-61.85037,112.866,9097.456
-61.85718,112.82151,9096.6
-61.865585,112.89956,9109.684
-61.871048,112.733284,9099.591
-61.87764,112.68663,9101.001
-61.884575,112.63906,9101.42
-61.890854,112.568344,9099.639
-61.89827,112.54461,9102.795
-61.904602,112.50089,9099.8545
-61.912388,112.46588,9100.387
-61.91935,112.41424,9099.683
-61.925823,112.36904,9100.425
-61.931816,112.31621,9099.251
-61.93849,112.244545,9097.901
-61.94541,112.22566,9102.082
-61.951706,112.177956,9101.549
-61.95857,112.13136,9098.609
-61.96582,112.09344,9099.07
-61.973278,112.06238,9103.394
-61.979187,111.99959,9102.679
-61.9837,111.90508,9100.316
-61.99162,111.90903,9106.264
-61.998516,111.85998,9107.646
-62.005005,111.81953,9108.968
-62.011627,111.761856,9106.596
-62.01781,111.720245,9107.821
-62.024464,111.66889,9108.127
-62.031075,111.623695,9110.312
-62.03724,111.576454,9114.516
-62.043213,111.53067,9115.024
-62.049717,111.49807,9117.767
-62.05598,111.4345,9117.584
-62.06244,111.38884,9115.7705
-62.072243,111.460144,9128.23
-62.075512,111.29631,9118.2
-62.081497,111.25176,9118.173
-62.087135,111.15169,9113.16
-62.094402,111.16096,9119.168
-62.10386,111.22055,9130.877
-62.10705,111.06851,9120.896
-62.11316,111.02381,9119.63
-62.119537,110.97918,9119.201
-62.126217,110.93646,9120.328
-62.132057,110.885445,9120.102
-62.138657,110.83866,9118.525
-62.144615,110.79592,9117.542
-62.150616,110.750694,9116.698
-62.157524,110.6946,9116.522
-62.163486,110.655945,9116.634
-62.169807,110.61374,9116.308
-62.17596,110.516846,9111.945
-62.182762,110.52094,9118.471
-62.18833,110.47292,9119.145
-62.194485,110.42913,9121.148
-62.200077,110.37798,9121.142
-62.206024,110.3304,9121.333
-62.21218,110.28526,9120.426
-62.218975,110.26482,9123.727
-62.224613,110.19184,9121.267
-62.230614,110.146164,9121.823
-62.23651,110.095955,9121.623
-62.24224,110.05175,9118.96
-62.24909,110.01113,9119.587
-62.255028,109.96232,9119.023
-62.260967,109.91682,9117.568
-62.26718,109.87345,9116.822
-62.274914,109.880554,9123.867
-62.278908,109.773056,9119.912
-62.28451,109.73143,9121.661
-62.290142,109.686455,9121.692
-62.296383,109.64074,9122.274
-62.302135,109.600685,9124.35
-62.30776,109.55004,9122.51
-62.31419,109.50349,9121.975
-62.319645,109.452896,9121.702
-62.325104,109.40906,9121.96
-62.330753,109.36184,9122.883
-62.33656,109.31292,9124.363
-62.34185,109.26705,9125.041
-62.347504,109.22039,9122.882
-62.35368,109.17381,9122.033
-62.359604,109.12927,9122.127
-62.365234,109.08379,9122.482
